PROPIETARIO,REGION,ZONA,SITIO,MANEJO,PERIODOPLANTACION,SUPERFICIE
1,9,7,3,3,-26,0.47
1,9,7,3,3,-23,0.25
1,9,7,3,3,-22,3.62
1,9,7,3,3,-18,1.8
1,9,7,3,4,-30,24.82
1,9,7,3,4,-27,1.01
1,9,7,3,4,-23,83.27
1,9,7,3,4,-15,11.65
1,9,7,3,4,-13,77.86
1,9,7,3,4,-12,94.61
1,9,7,3,4,-11,10.63
1,9,7,3,5,-30,85.68
1,9,7,3,5,-29,2.72
1,9,7,3,5,-28,35.82
1,9,7,3,5,-27,1.39
1,9,7,3,5,-26,5.36
1,9,7,3,5,-25,72.04
1,9,7,3,5,-24,35.38
1,9,7,3,5,-23,28.66
1,9,7,3,5,-22,73.65
1,9,7,3,5,-21,69.37
1,9,7,3,5,-20,105.47
1,9,7,3,5,-18,16.06
1,9,7,3,5,-14,2.41
1,9,7,3,5,-10,154.04
1,9,7,3,5,-8,135.18
1,9,7,3,5,-5,29.58
1,9,7,3,5,-4,0.44
1,9,7,3,5,-1,105.81
1,9,7,3,6,-30,80.9
1,9,7,3,6,-29,64.25
1,9,7,3,6,-28,0.09
1,9,7,3,6,-27,27.42
1,9,7,3,6,-26,21.52
1,9,7,3,6,-25,104.21
1,9,7,3,6,-24,89.38
1,9,7,3,6,-23,12.13
1,9,7,3,6,-22,4.07
1,9,7,3,6,-20,11.35
1,9,7,3,6,-18,12.94
1,9,7,3,6,-17,2.31
1,9,7,3,6,-7,6.11
1,9,7,3,6,-4,183.72
1,9,7,3,6,-3,7.6
1,9,7,3,9,-20,10.37
1,9,7,3,9,-19,4.97
1,9,7,3,9,-18,68.27
1,9,7,3,9,-16,61.15
1,9,7,3,9,-15,66.3
1,9,7,3,9,-14,24.23
1,9,7,3,9,-13,83.15
1,9,7,3,9,-12,3.05
1,9,7,3,9,-11,9.33
1,9,7,3,9,-8,3.76
1,9,7,3,10,-20,6.18
1,9,7,3,10,-13,27.75
1,9,7,3,10,-1,125.09
1,9,7,3,11,-10,10.33
1,9,7,4,1,-30,15.49
1,9,7,4,1,-29,0.05
1,9,7,4,1,-26,0.49
1,9,7,4,1,-23,0.13
1,9,7,4,1,-14,0.31
1,9,7,4,1,-10,13.77
1,9,7,4,1,-9,22.32
1,9,7,4,1,-7,32.75
1,9,7,4,1,-6,529.87
1,9,7,4,1,-5,47.79
1,9,7,4,1,-4,11.3
1,9,7,4,1,-3,6.27
1,9,7,4,1,-2,70.44
1,9,7,4,1,-1,59.94
1,9,7,4,2,-30,13.15
1,9,7,4,2,-29,3.75
1,9,7,4,2,-28,11.46
1,9,7,4,2,-26,10.08
1,9,7,4,2,-25,4.41
1,9,7,4,2,-24,14.08
1,9,7,4,2,-23,0.14
1,9,7,4,2,-22,1.57
1,9,7,4,2,-20,15.15
1,9,7,4,2,-18,37.08
1,9,7,4,2,-17,77.77
1,9,7,4,2,-16,19.42
1,9,7,4,2,-15,47.81
1,9,7,4,2,-14,89.98
1,9,7,4,2,-3,247.01
1,9,7,4,3,-30,6.55
1,9,7,4,3,-29,2.89
1,9,7,4,3,-27,3.62
1,9,7,4,3,-24,19.71
1,9,7,4,3,-22,1.99
1,9,7,4,3,-11,2.12
1,9,7,4,4,-30,0.26
1,9,7,4,4,-23,24.81
1,9,7,4,4,-22,1.67
1,9,7,4,4,-19,0.19
1,9,7,4,4,-13,10
1,9,7,4,5,-30,35.8
1,9,7,4,5,-29,1.44
1,9,7,4,5,-28,8.41
1,9,7,4,5,-26,5.7
1,9,7,4,5,-25,54.85
1,9,7,4,5,-24,45.11
1,9,7,4,5,-23,2.27
1,9,7,4,5,-22,0.56
1,9,7,4,5,-17,12.83
1,9,7,4,5,-3,244.79
1,9,7,4,6,-30,13.79
1,9,7,4,6,-29,0.62
1,9,7,4,6,-28,7.05
1,9,7,4,6,-27,0.65
1,9,7,4,6,-26,2.53
1,9,7,4,6,-25,2.89
1,9,7,4,6,-24,22.21
1,9,7,4,6,-23,2.63
1,9,7,4,6,-3,220.12
1,9,7,4,9,-20,52.41
1,9,7,4,9,-19,4.27
1,9,7,4,9,-18,100.89
1,9,7,4,9,-17,51.24
1,9,7,4,9,-16,86.77
1,9,7,4,9,-15,47.02
1,9,7,4,9,-14,11.74
1,9,7,4,9,-13,11.96
1,9,7,4,9,-12,165.35
1,9,7,4,9,-11,4.85
1,9,7,4,9,-10,49.62
1,9,7,4,9,-5,6.28
1,9,7,4,10,-18,7.31
1,9,7,4,10,-17,42.43
1,9,7,4,10,-15,0.99
1,9,7,4,11,-3,3.05
1,9,9,1,1,-30,0.1
1,9,9,1,1,-29,0.14
1,9,9,1,1,-27,0.08
1,9,9,1,1,-26,0.07
1,9,9,1,1,-25,0.76
1,9,9,1,1,-19,2.42
1,9,9,1,1,-18,0.32
1,9,9,1,1,-16,4.07
1,9,9,1,1,-15,5.53
1,9,9,1,1,-14,21.98
1,9,9,1,1,-13,1.07
1,9,9,1,1,-12,3.27
1,9,9,1,1,-11,29.5
1,9,9,1,1,-5,142.07
1,9,9,1,1,-4,54.91
1,9,9,1,1,-3,0.51
1,9,9,1,1,-2,5.03
1,9,9,1,2,-30,48.18
1,9,9,1,2,-29,2.62
1,9,9,1,2,-28,2.67
1,9,9,1,2,-27,6.02
1,9,9,1,2,-26,18.75
1,9,9,1,2,-25,0.26
1,9,9,1,2,-24,1.39
1,9,9,1,2,-23,5.99
1,9,9,1,2,-17,4.1
1,9,9,1,2,-14,0.64
1,9,9,1,2,-11,19.02
1,9,9,1,2,-10,22.96
1,9,9,1,3,-30,39.42
1,9,9,1,3,-26,0.53
1,9,9,1,3,-23,1.16
1,9,9,1,3,-22,1.3
1,9,9,1,3,-21,0.83
1,9,9,1,3,-18,1.59
1,9,9,1,3,-16,10.22
1,9,9,1,4,-29,8.73
1,9,9,1,4,-27,35.65
1,9,9,1,4,-26,3.81
1,9,9,1,4,-25,0.45
1,9,9,1,4,-24,1.14
1,9,9,1,5,-30,36.6
1,9,9,1,5,-29,148.08
1,9,9,1,5,-28,13.3
1,9,9,1,5,-26,14.03
1,9,9,1,5,-25,108.4
1,9,9,1,5,-24,9.7
1,9,9,1,5,-23,234.97
1,9,9,1,5,-22,9.98
1,9,9,1,5,-21,318.48
1,9,9,1,5,-20,132.36
1,9,9,1,5,-19,127.73
1,9,9,1,5,-18,20.73
1,9,9,1,5,-17,51.83
1,9,9,1,5,-16,30.9
1,9,9,1,5,-15,60.43
1,9,9,1,5,-14,147.49
1,9,9,1,5,-13,182.31
1,9,9,1,5,-12,115.08
1,9,9,1,5,-11,4.09
1,9,9,1,5,-10,46.07
1,9,9,1,5,-8,4.05
1,9,9,1,6,-30,35.91
1,9,9,1,6,-29,90.96
1,9,9,1,6,-28,112.57
1,9,9,1,6,-27,103.39
1,9,9,1,6,-26,545.86
1,9,9,1,6,-25,529.83
1,9,9,1,6,-24,1211.4
1,9,9,1,6,-23,940.64
1,9,9,1,6,-22,1620.35
1,9,9,1,6,-21,294.44
1,9,9,1,6,-20,53.2
1,9,9,1,6,-19,467.35
1,9,9,1,6,-18,311.87
1,9,9,1,6,-17,139.52
1,9,9,1,6,-16,626.95
1,9,9,1,6,-15,308.45
1,9,9,1,6,-14,285.04
1,9,9,1,6,-13,202.59
1,9,9,1,6,-12,204.71
1,9,9,1,6,-11,570.59
1,9,9,1,6,-10,321.58
1,9,9,1,6,-9,513.44
1,9,9,1,6,-8,724.56
1,9,9,1,6,-7,586.07
1,9,9,1,6,-6,337.79
1,9,9,1,6,-5,744.49
1,9,9,1,6,-4,774.92
1,9,9,1,6,-3,1124.61
1,9,9,1,6,-2,1272.99
1,9,9,1,6,-1,1136.61
1,9,9,1,9,-20,308.91
1,9,9,1,9,-19,12.45
1,9,9,1,9,-18,10.21
1,9,9,1,9,-17,7.49
1,9,9,1,9,-15,20.47
1,9,9,1,9,-14,20.55
1,9,9,1,9,-13,0.01
1,9,9,1,9,-12,20.67
1,9,9,1,9,-11,15.74
1,9,9,1,9,-8,2.48
1,9,9,1,10,-20,291.07
1,9,9,1,10,-16,0.37
1,9,9,1,10,-15,0.61
1,9,9,1,10,-8,2.36
1,9,9,1,10,-4,21.45
1,9,9,1,10,-1,93.51
1,9,9,2,1,-29,0.11
1,9,9,2,1,-26,0.02
1,9,9,2,1,-24,0.57
1,9,9,2,1,-21,12.07
1,9,9,2,1,-20,2.29
1,9,9,2,1,-18,8.92
1,9,9,2,1,-17,20.23
1,9,9,2,1,-16,11.35
1,9,9,2,1,-15,0.47
1,9,9,2,1,-14,0.99
1,9,9,2,1,-8,14.94
1,9,9,2,1,-5,8.31
1,9,9,2,2,-30,13.94
1,9,9,2,2,-27,3.8
1,9,9,2,2,-24,6.97
1,9,9,2,2,-21,0.73
1,9,9,2,2,-20,0.79
1,9,9,2,2,-13,6.68
1,9,9,2,3,-26,0.58
1,9,9,2,3,-25,1.89
1,9,9,2,3,-23,1.01
1,9,9,2,3,-22,8.61
1,9,9,2,3,-19,1.27
1,9,9,2,3,-14,9.11
1,9,9,2,4,-29,3.61
1,9,9,2,4,-27,31.4
1,9,9,2,4,-26,1.49
1,9,9,2,4,-14,30.42
1,9,9,2,5,-30,23.55
1,9,9,2,5,-29,70.67
1,9,9,2,5,-28,51.95
1,9,9,2,5,-27,40.77
1,9,9,2,5,-26,2.87
1,9,9,2,5,-25,20.94
1,9,9,2,5,-24,11.39
1,9,9,2,5,-23,69.47
1,9,9,2,5,-22,117.09
1,9,9,2,5,-21,116.82
1,9,9,2,5,-20,57.18
1,9,9,2,5,-19,5.8
1,9,9,2,5,-18,9.97
1,9,9,2,5,-17,96.82
1,9,9,2,5,-16,3.44
1,9,9,2,5,-15,63.44
1,9,9,2,5,-14,23.37
1,9,9,2,5,-13,185.77
1,9,9,2,5,-12,173.7
1,9,9,2,5,-11,4.63
1,9,9,2,5,-6,28.74
1,9,9,2,6,-30,114.62
1,9,9,2,6,-29,79.37
1,9,9,2,6,-27,29.26
1,9,9,2,6,-26,52.7
1,9,9,2,6,-25,1.72
1,9,9,2,6,-24,307.97
1,9,9,2,6,-23,162.03
1,9,9,2,6,-22,127.51
1,9,9,2,6,-21,233.78
1,9,9,2,6,-20,88.87
1,9,9,2,6,-19,144.48
1,9,9,2,6,-18,33.23
1,9,9,2,6,-17,114.42
1,9,9,2,6,-16,67.67
1,9,9,2,6,-15,27.04
1,9,9,2,6,-13,16.94
1,9,9,2,6,-12,57.6
1,9,9,2,6,-11,18.24
1,9,9,2,6,-10,3.28
1,9,9,2,6,-9,10.72
1,9,9,2,6,-8,124.04
1,9,9,2,6,-7,147.4
1,9,9,2,6,-6,356.66
1,9,9,2,6,-5,111.1
1,9,9,2,6,-4,79.85
1,9,9,2,6,-3,200.73
1,9,9,2,6,-2,207.97
1,9,9,2,6,-1,197.82
1,9,9,2,9,-19,1.15
1,9,9,2,9,-18,1.08
1,9,9,2,9,-17,1.98
1,9,9,2,9,-16,6.17
1,9,9,2,9,-14,1.83
1,9,9,2,9,-7,8.9
1,9,9,2,9,-6,0.29
1,9,9,2,10,-20,0.55
1,9,9,3,1,-30,7.06
1,9,9,3,1,-29,11.72
1,9,9,3,1,-22,1.16
1,9,9,3,1,-18,36.47
1,9,9,3,1,-16,45.43
1,9,9,3,1,-15,1.23
1,9,9,3,1,-14,0.98
1,9,9,3,1,-10,16.92
1,9,9,3,1,-7,11.75
1,9,9,3,1,-6,7.61
1,9,9,3,2,-30,40.33
1,9,9,3,2,-15,0.63
1,9,9,3,2,-13,30.94
1,9,9,3,2,-8,11.89
1,9,9,3,2,-6,33.71
1,9,9,3,3,-30,12.03
1,9,9,3,3,-29,9.26
1,9,9,3,3,-28,0.1
1,9,9,3,3,-27,0.6
1,9,9,3,3,-24,0.26
1,9,9,3,3,-22,23.58
1,9,9,3,3,-21,0.39
1,9,9,3,3,-20,7.79
1,9,9,3,3,-19,1.28
1,9,9,3,4,-30,4.87
1,9,9,3,4,-29,0.06
1,9,9,3,4,-28,0.28
1,9,9,3,5,-30,113.66
1,9,9,3,5,-29,55.28
1,9,9,3,5,-28,58.9
1,9,9,3,5,-27,0.64
1,9,9,3,5,-26,9.9
1,9,9,3,5,-24,47.36
1,9,9,3,5,-23,7.14
1,9,9,3,5,-22,120.22
1,9,9,3,5,-21,107.54
1,9,9,3,5,-20,54.97
1,9,9,3,5,-19,15.92
1,9,9,3,5,-17,2.92
1,9,9,3,5,-7,97.89
1,9,9,3,5,-6,7.31
1,9,9,3,6,-30,58.12
1,9,9,3,6,-29,9.52
1,9,9,3,6,-28,48.99
1,9,9,3,6,-27,11.16
1,9,9,3,6,-26,38.66
1,9,9,3,6,-25,6.96
1,9,9,3,6,-24,72.1
1,9,9,3,6,-23,7.08
1,9,9,3,6,-22,54.78
1,9,9,3,6,-21,24.22
1,9,9,3,6,-20,56.12
1,9,9,3,6,-19,17.11
1,9,9,3,6,-17,32.94
1,9,9,3,6,-14,9.3
1,9,9,3,6,-6,2.53
1,9,9,3,6,-4,72.56
1,9,9,3,6,-3,178.16
1,9,9,3,9,-20,47.91
1,9,9,3,9,-18,2.04
1,9,9,3,9,-17,11.17
1,9,9,3,9,-7,3.42
1,9,9,3,9,-5,60.51
1,9,9,3,10,-20,16.07
1,9,9,3,10,-19,70.4
1,9,9,3,10,-18,38.02
1,9,9,3,10,-16,4.62
1,9,9,3,10,-14,8.43
1,9,9,3,10,-13,1.42
1,9,9,3,10,-6,0.41
1,9,9,3,10,-4,0.22
1,9,9,3,10,-2,35.07
1,9,9,3,10,-1,3.92
1,9,9,3,11,-4,3.6
1,9,9,3,11,-3,17.78
1,9,9,3,11,-2,145.7
1,9,9,4,1,-30,2.67
1,9,9,4,1,-29,15.23
1,9,9,4,1,-28,3.81
1,9,9,4,1,-25,19.64
1,9,9,4,1,-24,0.16
1,9,9,4,1,-22,8.23
1,9,9,4,1,-21,55.74
1,9,9,4,1,-20,15.19
1,9,9,4,1,-19,54.95
1,9,9,4,1,-18,22.41
1,9,9,4,1,-17,10.31
1,9,9,4,1,-16,71
1,9,9,4,1,-13,26.54
1,9,9,4,2,-30,2.97
1,9,9,4,2,-29,1.6
1,9,9,4,2,-27,0.22
1,9,9,4,2,-24,15.3
1,9,9,4,2,-20,9.4
1,9,9,4,2,-15,1
1,9,9,4,2,-14,0.39
1,9,9,4,2,-9,0.75
1,9,9,4,2,-1,25.99
1,9,9,4,3,-29,2.76
1,9,9,4,3,-27,20.96
1,9,9,4,3,-26,0.78
1,9,9,4,3,-21,14.61
1,9,9,4,3,-20,8.14
1,9,9,4,3,-19,1.9
1,9,9,4,3,-17,10.04
1,9,9,4,3,-16,14.04
1,9,9,4,3,-15,4.31
1,9,9,4,3,-14,3.09
1,9,9,4,3,-11,14.2
1,9,9,4,4,-30,1.13
1,9,9,4,4,-27,0.66
1,9,9,4,4,-22,1.78
1,9,9,4,4,-21,3.38
1,9,9,4,4,-20,7.2
1,9,9,4,4,-18,2.53
1,9,9,4,4,-17,1.2
1,9,9,4,4,-14,3.86
1,9,9,4,4,-13,4.15
1,9,9,4,5,-30,81.43
1,9,9,4,5,-29,18.95
1,9,9,4,5,-28,5.34
1,9,9,4,5,-27,10.52
1,9,9,4,5,-26,20.23
1,9,9,4,5,-25,15.62
1,9,9,4,5,-24,6.49
1,9,9,4,5,-23,102.47
1,9,9,4,5,-22,129.15
1,9,9,4,5,-21,67.65
1,9,9,4,5,-20,18.31
1,9,9,4,5,-19,11.51
1,9,9,4,5,-18,116.25
1,9,9,4,6,-30,5.82
1,9,9,4,6,-29,58.7
1,9,9,4,6,-28,25.94
1,9,9,4,6,-27,0.68
1,9,9,4,6,-26,0.34
1,9,9,4,6,-25,9.47
1,9,9,4,6,-24,51.04
1,9,9,4,6,-23,1.25
1,9,9,4,6,-21,22.17
1,9,9,4,6,-20,1.75
1,9,9,4,6,-19,6.25
1,9,9,4,6,-4,13.38
1,9,9,4,6,-3,17.39
1,9,9,4,9,-20,181.78
1,9,9,4,9,-19,159.55
1,9,9,4,9,-18,144.01
1,9,9,4,9,-17,37.45
1,9,9,4,9,-16,8.74
1,9,9,4,9,-15,2.25
1,9,9,4,9,-12,6.87
1,9,9,4,9,-7,13.09
1,9,9,4,9,-6,231.06
1,9,9,4,9,-5,17.28
1,9,9,4,9,-4,16.83
1,9,9,4,10,-20,27.72
1,9,9,4,10,-19,65.88
1,9,9,4,10,-18,26.48
1,9,9,4,10,-17,61.12
1,9,9,4,10,-16,1.43
1,9,9,4,10,-15,8.11
1,9,9,4,10,-13,10.91
1,9,9,4,10,-9,8.72
1,9,9,4,10,-7,42.79
1,9,9,4,10,-6,98.28
1,9,9,4,10,-5,55.01
1,9,9,4,10,-4,70.9
1,9,9,4,10,-3,113.82
1,9,9,4,10,-2,32.08
1,9,9,4,11,-4,119.72
1,9,9,4,11,-3,97.86
1,9,9,4,11,-2,114.84
1,9,9,4,11,-1,15.87
1,10,9,1,1,-30,0.5
1,10,9,1,1,-29,0.67
1,10,9,1,1,-28,1.2
1,10,9,1,1,-26,0.44
1,10,9,1,1,-25,0.76
1,10,9,1,1,-24,0.3
1,10,9,1,1,-21,2.42
1,10,9,1,1,-20,1.34
1,10,9,1,1,-19,12.58
1,10,9,1,1,-18,11
1,10,9,1,1,-17,15.41
1,10,9,1,1,-16,4.78
1,10,9,1,1,-15,212.28
1,10,9,1,1,-14,36.76
1,10,9,1,1,-13,47.94
1,10,9,1,1,-12,81.22
1,10,9,1,1,-11,23.38
1,10,9,1,1,-9,0.53
1,10,9,1,1,-8,3.52
1,10,9,1,1,-6,88.03
1,10,9,1,1,-5,150.28
1,10,9,1,1,-4,180.14
1,10,9,1,1,-3,108.51
1,10,9,1,1,-1,26.84
1,10,9,1,2,-18,0.81
1,10,9,1,3,-28,7.74
1,10,9,1,3,-26,1.37
1,10,9,1,3,-24,0.35
1,10,9,1,3,-23,6.6
1,10,9,1,3,-20,1.77
1,10,9,1,3,-18,10.92
1,10,9,1,3,-17,1.65
1,10,9,1,3,-15,21.07
1,10,9,1,3,-14,0.44
1,10,9,1,4,-28,0.49
1,10,9,1,4,-27,1.73
1,10,9,1,4,-26,42.08
1,10,9,1,4,-25,32.15
1,10,9,1,5,-29,39.86
1,10,9,1,5,-28,87.12
1,10,9,1,5,-27,138.84
1,10,9,1,5,-26,157.72
1,10,9,1,5,-25,163.39
1,10,9,1,5,-24,48.03
1,10,9,1,5,-23,17.34
1,10,9,1,5,-21,39.69
1,10,9,1,5,-20,40.89
1,10,9,1,5,-19,108.73
1,10,9,1,5,-18,219.62
1,10,9,1,5,-17,147.95
1,10,9,1,5,-16,23.11
1,10,9,1,5,-15,34.93
1,10,9,1,5,-14,130.59
1,10,9,1,5,-13,326.42
1,10,9,1,5,-12,128.77
1,10,9,1,5,-11,50.76
1,10,9,1,5,-9,23.71
1,10,9,1,6,-30,3.71
1,10,9,1,6,-29,41.08
1,10,9,1,6,-28,128.75
1,10,9,1,6,-27,155.13
1,10,9,1,6,-26,388.44
1,10,9,1,6,-25,388.46
1,10,9,1,6,-24,64.87
1,10,9,1,6,-23,124.96
1,10,9,1,6,-19,74.37
1,10,9,1,6,-18,64.97
1,10,9,1,6,-17,48.21
1,10,9,1,6,-16,29.25
1,10,9,1,9,-20,14.73
1,10,9,1,9,-19,8.51
1,10,9,1,9,-18,9.63
1,10,9,1,10,-20,1410.41
1,10,9,1,10,-19,66.9
1,10,9,1,10,-18,0.58
1,10,9,1,10,-16,0.66
1,10,9,1,10,-14,4115.97
1,10,9,1,10,-13,1438.25
1,10,9,1,10,-12,652.7
1,10,9,1,10,-11,157.18
1,10,9,1,10,-10,271.79
1,10,9,1,10,-9,7.55
1,10,9,1,10,-8,37.19
1,10,9,1,10,-6,66.34
1,10,9,1,10,-5,133.43
1,10,9,1,10,-4,179.77
1,10,9,1,10,-3,234.58
1,10,9,1,10,-2,576.2
1,10,9,1,10,-1,59.29
1,10,9,1,11,-1,11.79
1,10,9,2,1,-30,0.79
1,10,9,2,1,-28,1.79
1,10,9,2,1,-27,0.31
1,10,9,2,1,-20,12.24
1,10,9,2,1,-19,20.73
1,10,9,2,1,-18,84.69
1,10,9,2,1,-17,2.49
1,10,9,2,1,-15,85.76
1,10,9,2,1,-14,5.75
1,10,9,2,1,-13,26.7
1,10,9,2,1,-12,38.16
1,10,9,2,1,-11,11.2
1,10,9,2,1,-5,29.17
1,10,9,2,1,-4,73.06
1,10,9,2,1,-3,2.35
1,10,9,2,1,-2,82.67
1,10,9,2,1,-1,46.31
1,10,9,2,3,-29,2.19
1,10,9,2,3,-24,1.09
1,10,9,2,3,-20,40.84
1,10,9,2,3,-17,8.72
1,10,9,2,3,-15,15.57
1,10,9,2,3,-14,0.05
1,10,9,2,4,-30,0.29
1,10,9,2,4,-26,0.77
1,10,9,2,4,-17,34.72
1,10,9,2,5,-30,24.22
1,10,9,2,5,-29,20.8
1,10,9,2,5,-28,33.08
1,10,9,2,5,-27,3.75
1,10,9,2,5,-26,13.92
1,10,9,2,5,-25,13.52
1,10,9,2,5,-24,53.93
1,10,9,2,5,-20,12.75
1,10,9,2,5,-19,9.49
1,10,9,2,5,-18,0.68
1,10,9,2,5,-17,156.54
1,10,9,2,5,-16,69.05
1,10,9,2,5,-15,235.33
1,10,9,2,5,-14,71.57
1,10,9,2,5,-12,110.82
1,10,9,2,5,-11,4.59
1,10,9,2,5,-9,9.54
1,10,9,2,6,-30,15.8
1,10,9,2,6,-29,36.72
1,10,9,2,6,-28,0.04
1,10,9,2,6,-27,7.94
1,10,9,2,6,-26,1.67
1,10,9,2,6,-25,69.49
1,10,9,2,6,-24,72.6
1,10,9,2,6,-19,0.71
1,10,9,2,6,-18,3.98
1,10,9,2,6,-17,52.04
1,10,9,2,6,-4,170.06
1,10,9,2,6,-2,32.11
1,10,9,2,6,-1,87.75
1,10,9,2,9,-19,6.62
1,10,9,2,10,-20,19.67
1,10,9,2,10,-19,47.52
1,10,9,2,10,-18,7.15
1,10,9,2,10,-13,2.03
1,10,9,2,10,-7,151.62
1,10,9,2,10,-6,67.37
1,10,9,2,10,-4,136.17
1,10,9,2,10,-3,51.52
1,10,9,2,10,-2,0.69
1,10,9,2,11,-3,249.37
1,10,9,2,11,-2,46.09
1,10,9,2,11,-1,28.79
1,10,9,3,1,-29,0.08
1,10,9,3,1,-26,7.89
1,10,9,3,1,-21,0.29
1,10,9,3,1,-19,7.03
1,10,9,3,1,-18,2.05
1,10,9,3,1,-16,15.19
1,10,9,3,1,-15,10.66
1,10,9,3,1,-14,19.53
1,10,9,3,1,-13,179
1,10,9,3,1,-11,8.36
1,10,9,3,1,-8,83.8
1,10,9,3,1,-7,93.57
1,10,9,3,1,-5,185.27
1,10,9,3,1,-4,64.33
1,10,9,3,1,-3,24.46
1,10,9,3,3,-30,0.9
1,10,9,3,3,-29,9.49
1,10,9,3,3,-27,1.4
1,10,9,3,3,-17,3.72
1,10,9,3,3,-16,180
1,10,9,3,3,-15,6.62
1,10,9,3,3,-14,22.22
1,10,9,3,3,-8,0.99
1,10,9,3,4,-29,13.11
1,10,9,3,4,-19,1.39
1,10,9,3,5,-30,21.28
1,10,9,3,5,-29,8.4
1,10,9,3,5,-27,0.72
1,10,9,3,5,-26,2.16
1,10,9,3,5,-25,2.62
1,10,9,3,5,-23,12.35
1,10,9,3,5,-20,0.83
1,10,9,3,5,-18,55.77
1,10,9,3,5,-15,18.01
1,10,9,3,5,-13,5.47
1,10,9,3,5,-11,6.54
1,10,9,3,5,-10,30.35
1,10,9,3,5,-9,25.91
1,10,9,3,6,-30,0.8
1,10,9,3,6,-29,11.31
1,10,9,3,6,-28,6.41
1,10,9,3,6,-27,2.95
1,10,9,3,6,-26,2.31
1,10,9,3,6,-25,173.91
1,10,9,3,6,-24,4.79
1,10,9,3,6,-19,7.81
1,10,9,3,6,-18,0.2
1,10,9,3,6,-17,1.1
1,10,9,3,9,-20,8.67
1,10,9,3,9,-18,34.19
1,10,9,3,9,-17,21.21
1,10,9,3,9,-16,13.23
1,10,9,3,9,-15,4.24
1,10,9,3,9,-14,4.03
1,10,9,3,9,-5,44.55
1,10,9,3,10,-20,213.75
1,10,9,3,10,-19,51.16
1,10,9,3,10,-18,59.1
1,10,9,3,10,-17,10.65
1,10,9,3,10,-15,46.22
1,10,9,3,10,-11,11.19
1,10,9,3,10,-6,1.89
1,10,9,3,10,-4,60.55
1,10,9,3,10,-3,2.81
1,10,9,3,10,-2,8.52
1,10,9,3,10,-1,17.33
1,10,9,3,11,-2,37.08
1,10,9,3,11,-1,42.93
1,10,9,4,1,-19,1.44
1,10,9,4,1,-18,1.02
1,10,9,4,1,-16,48.55
1,10,9,4,1,-15,9.87
1,10,9,4,1,-13,12.48
1,10,9,4,1,-10,1.49
1,10,9,4,1,-9,14.52
1,10,9,4,1,-7,63.12
1,10,9,4,1,-6,0.53
1,10,9,4,1,-5,125.03
1,10,9,4,2,-14,3.08
1,10,9,4,3,-29,0.78
1,10,9,4,3,-18,39.73
1,10,9,4,3,-16,0.41
1,10,9,4,3,-15,41.56
1,10,9,4,3,-13,1.6
1,10,9,4,3,-5,42.52
1,10,9,4,4,-17,3.6
1,10,9,4,4,-16,1.41
1,10,9,4,4,-15,2.37
1,10,9,4,4,-14,7.1
1,10,9,4,4,-9,7.36
1,10,9,4,4,-7,2.73
1,10,9,4,5,-29,4.15
1,10,9,4,5,-28,1.53
1,10,9,4,5,-24,1.61
1,10,9,4,5,-23,5.03
1,10,9,4,5,-20,0.2
1,10,9,4,5,-17,3.58
1,10,9,4,5,-15,17.12
1,10,9,4,5,-11,0.9
1,10,9,4,5,-10,7.76
1,10,9,4,6,-29,29.07
1,10,9,4,6,-28,6.23
1,10,9,4,9,-20,129.33
1,10,9,4,9,-19,22.99
1,10,9,4,9,-18,162.54
1,10,9,4,9,-16,0.42
1,10,9,4,9,-15,10.21
1,10,9,4,9,-4,87.22
1,10,9,4,10,-20,186.52
1,10,9,4,10,-19,108.88
1,10,9,4,10,-18,63.41
1,10,9,4,10,-17,23.35
1,10,9,4,10,-15,53.41
1,10,9,4,10,-14,43.45
1,10,9,4,10,-13,0.15
1,10,9,4,10,-7,82.17
1,10,9,4,10,-6,352.18
1,10,9,4,10,-5,144.04
1,10,9,4,10,-4,47.36
1,10,9,4,10,-3,159.01
1,10,9,4,10,-2,328.46
1,10,9,4,11,-4,73.19
1,10,9,4,11,-3,209.49
1,10,9,4,11,-2,151.06
1,10,9,4,11,-1,196.21
1,14,4,1,1,-5,10.37
1,14,4,1,4,-28,0.06
1,14,4,1,5,-28,8.26
1,14,4,1,5,-27,9.11
1,14,4,1,5,-25,18.43
1,14,4,1,5,-24,16.43
1,14,4,1,5,-16,9.25
1,14,4,1,5,-15,72.83
1,14,4,1,5,-14,8.1
1,14,4,1,5,-12,19.17
1,14,4,1,6,-28,16.9
1,14,4,1,6,-27,22.77
1,14,4,1,6,-25,8.26
1,14,4,1,6,-19,57.79
1,14,4,1,6,-5,3.49
1,14,4,1,6,-2,1.61
1,14,4,1,10,-20,11.45
1,14,4,1,10,-15,0.1
1,14,4,2,5,-28,3.35
1,14,4,2,6,-4,22.06
1,14,4,2,6,-2,24.32
1,14,4,2,6,-1,17.03
1,14,4,2,9,-11,5.61
1,14,4,2,9,-8,20.43
1,14,4,2,10,-17,3.81
1,14,4,2,10,-15,21.46
1,14,4,3,5,-29,6.24
1,14,4,3,9,-9,15.71
1,14,4,3,10,-4,10.73
1,14,4,3,11,-3,23.68
1,14,4,3,11,-2,6.9
1,14,4,4,6,-28,1.69
1,14,4,4,9,-20,28.75
1,14,4,4,9,-19,28.07
1,14,4,4,9,-12,18.08
1,14,4,4,9,-11,36.28
1,14,4,4,9,-6,21.46
